,0,1
174,5,76
175,5,77
176,5,78
177,5,79
178,5,80
179,5,81
180,5,82
181,5,83
182,5,84
183,5,85
184,5,86
185,5,87
186,5,88
187,6,37
188,6,38
189,6,39
190,6,40
191,6,41
192,6,42
193,6,43
194,6,44
195,6,45
196,6,46
197,6,47
198,6,48
199,6,49
200,6,50
201,6,51
202,6,52
203,6,53
204,6,54
205,6,55
206,6,56
207,6,57
208,6,58
209,6,59
210,6,60
211,6,61
212,6,62
213,6,63
214,6,64
215,6,65
216,6,66
217,6,67
218,6,68
219,6,69
220,6,70
221,6,71
222,6,72
223,6,73
224,6,74
225,6,75
226,6,76
227,6,77
228,6,78
229,6,79
230,6,80
231,6,81
232,6,82
233,6,83
234,6,84
235,6,85
236,6,86
237,6,87
238,6,88
239,6,89
240,6,90
241,6,91
242,7,35
243,7,36
244,7,37
245,7,38
246,7,39
247,7,40
248,7,41
249,7,42
250,7,43
251,7,44
252,7,45
253,7,46
254,7,47
255,7,48
256,7,49
257,7,50
258,7,51
259,7,52
260,7,53
261,7,54
262,7,55
263,7,56
264,7,57
265,7,58
266,7,59
267,7,60
268,7,61
269,7,62
270,7,63
271,7,64
272,7,65
273,7,66
274,7,67
275,7,68
276,7,69
277,7,70
278,7,71
279,7,72
280,7,73
281,7,74
282,7,75
283,7,76
284,7,77
285,7,78
286,7,79
287,7,80
288,7,81
289,7,82
290,7,83
291,7,84
292,7,85
293,7,86
294,7,87
295,7,88
296,7,89
297,7,90
298,7,91
299,7,92
300,7,93
301,8,34
302,8,35
303,8,36
304,8,37
305,8,38
306,8,39
307,8,40
308,8,41
309,8,42
310,8,43
311,8,44
312,8,45
313,8,46
314,8,47
315,8,48
316,8,49
317,8,50
318,8,51
319,8,52
320,8,53
321,8,54
322,8,55
323,8,56
324,8,57
325,8,58
326,8,59
327,8,60
328,8,61
329,8,62
330,8,63
331,8,64
332,8,65
333,8,66
334,8,67
335,8,68
336,8,69
337,8,70
338,8,71
339,8,72
340,8,73
341,8,74
342,8,75
343,8,76
344,8,77
345,8,78
346,8,79
347,8,80
348,8,81
349,8,82
350,8,83
351,8,84
352,8,85
353,8,86
354,8,87
355,8,88
356,8,89
357,8,90
358,8,91
359,8,92
360,8,93
361,8,94
362,9,32
363,9,33
364,9,34
365,9,35
366,9,36
367,9,37
368,9,38
369,9,39
370,9,40
371,9,41
372,9,42
373,9,43
374,9,44
375,9,45
376,9,46
377,9,47
378,9,48
379,9,49
380,9,50
381,9,51
382,9,52
383,9,53
384,9,54
385,9,55
386,9,56
387,9,57
388,9,58
389,9,59
390,9,60
391,9,61
392,9,62
393,9,63
394,9,64
395,9,65
396,9,66
397,9,67
398,9,68
399,9,69
400,9,70
401,9,71
402,9,72
403,9,73
404,9,74
405,9,75
406,9,76
407,9,77
408,9,78
409,9,79
410,9,80
411,9,81
412,9,82
413,9,83
414,9,84
415,9,85
416,9,86
417,9,87
418,9,88
419,9,89
420,9,90
421,9,91
422,9,92
423,9,93
424,9,94
425,9,95
426,9,96
427,10,30
428,10,31
429,10,32
430,10,33
431,10,34
432,10,35
433,10,36
434,10,37
435,10,38
436,10,39
437,10,40
438,10,41
439,10,42
440,10,43
441,10,44
442,10,45
443,10,46
444,10,47
445,10,48
446,10,49
447,10,50
448,10,51
449,10,52
450,10,53
451,10,54
452,10,55
453,10,56
454,10,57
455,10,58
456,10,59
457,10,60
458,10,61
459,10,62
460,10,63
461,10,64
462,10,65
463,10,66
464,10,67
465,10,68
466,10,69
467,10,70
468,10,71
469,10,72
470,10,73
471,10,74
472,10,75
473,10,76
474,10,77
475,10,78
476,10,79
477,10,80
478,10,81
479,10,82
480,10,83
481,10,84
482,10,85
483,10,86
484,10,87
485,10,88
486,10,89
487,10,90
488,10,91
489,10,92
490,10,93
491,10,94
492,10,95
493,10,96
494,10,97
495,10,98
496,11,29
497,11,30
498,11,31
499,11,32
500,11,33
501,11,34
502,11,35
503,11,36
504,11,37
505,11,38
506,11,39
507,11,40
508,11,41
509,11,42
510,11,43
511,11,44
512,11,45
513,11,46
514,11,47
515,11,48
516,11,49
517,11,50
518,11,51
519,11,52
520,11,53
521,11,54
522,11,55
523,11,56
524,11,57
525,11,58
526,11,59
527,11,60
528,11,61
529,11,62
530,11,63
531,11,64
532,11,65
533,11,66
534,11,67
535,11,68
536,11,69
537,11,70
538,11,71
539,11,72
540,11,73
541,11,74
542,11,75
543,11,76
544,11,77
545,11,78
546,11,79
547,11,80
548,11,81
549,11,82
550,11,83
551,11,84
552,11,85
553,11,86
554,11,87
555,11,88
556,11,89
557,11,90
558,11,91
559,11,92
560,11,93
561,11,94
562,11,95
563,11,96
564,11,97
565,11,98
566,11,99
567,12,27
568,12,28
569,12,29
570,12,30
571,12,31
572,12,32
573,12,33
574,12,34
575,12,35
576,12,36
577,12,37
578,12,38
579,12,39
580,12,40
581,12,41
582,12,42
583,12,43
584,12,44
585,12,45
586,12,46
587,12,47
588,12,48
589,12,49
590,12,50
591,12,51
592,12,52
593,12,53
594,12,54
595,12,55
596,12,56
597,12,57
598,12,58
599,12,59
600,12,60
601,12,61
602,12,62
603,12,63
604,12,64
605,12,65
606,12,66
607,12,67
608,12,68
609,12,69
610,12,70
611,12,71
612,12,72
613,12,73
614,12,74
615,12,75
616,12,76
617,12,77
618,12,78
619,12,79
620,12,80
621,12,81
622,12,82
623,12,83
624,12,84
625,12,85
626,12,86
627,12,87
628,12,88
629,12,89
630,12,90
631,12,91
632,12,92
633,12,93
634,12,94
635,12,95
636,12,96
637,12,97
638,12,98
639,12,99
640,12,100
641,12,101
642,13,26
643,13,27
644,13,28
645,13,29
646,13,30
647,13,31
648,13,32
649,13,33
650,13,34
651,13,35
652,13,36
653,13,37
654,13,38
655,13,39
656,13,40
657,13,41
658,13,42
659,13,43
660,13,44
661,13,45
662,13,46
663,13,47
664,13,48
665,13,49
666,13,50
667,13,51
668,13,52
669,13,53
670,13,54
671,13,55
672,13,56
673,13,57
674,13,58
675,13,59
676,13,60
677,13,61
678,13,62
679,13,63
680,13,64
681,13,65
682,13,66
683,13,67
684,13,68
685,13,69
686,13,70
687,13,71
688,13,72
689,13,73
690,13,74
691,13,75
692,13,76
693,13,77
694,13,78
695,13,79
696,13,80
697,13,81
698,13,82
699,13,83
700,13,84
701,13,85
702,13,86
703,13,87
704,13,88
705,13,89
706,13,90
707,13,91
708,13,92
709,13,93
710,13,94
711,13,95
712,13,96
713,13,97
714,13,98
715,13,99
716,13,100
717,13,101
718,13,102
719,14,25
720,14,26
721,14,27
722,14,28
723,14,29
724,14,30
725,14,31
726,14,32
727,14,33
728,14,34
729,14,35
730,14,36
731,14,37
732,14,38
733,14,39
734,14,40
735,14,41
736,14,42
737,14,43
738,14,44
739,14,45
740,14,46
741,14,47
742,14,48
743,14,49
744,14,50
745,14,51
746,14,52
747,14,53
748,14,54
749,14,55
750,14,56
751,14,57
752,14,58
753,14,59
754,14,60
755,14,61
756,14,62
757,14,63
758,14,64
759,14,65
760,14,66
761,14,67
762,14,68
763,14,69
764,14,70
765,14,71
766,14,72
767,14,73
768,14,74
769,14,75
770,14,76
771,14,77
772,14,78
773,14,79
774,14,80
775,14,81
776,14,82
777,14,83
778,14,84
779,14,85
780,14,86
781,14,87
782,14,88
783,14,89
784,14,90
785,14,91
786,14,92
787,14,93
788,14,94
789,14,95
790,14,96
791,14,97
792,14,98
793,14,99
794,14,100
795,14,101
796,14,102
797,14,103
798,15,23
799,15,24
800,15,25
801,15,26
802,15,27
803,15,28
804,15,29
805,15,30
806,15,31
807,15,32
808,15,33
809,15,34
810,15,35
811,15,36
812,15,37
813,15,38
814,15,39
815,15,40
816,15,41
817,15,42
818,15,43
819,15,44
820,15,45
821,15,46
822,15,47
823,15,48
824,15,49
825,15,50
826,15,51
827,15,52
828,15,53
829,15,54
830,15,55
831,15,56
832,15,57
833,15,58
834,15,59
835,15,60
836,15,61
837,15,62
838,15,63
839,15,64
840,15,65
841,15,66
842,15,67
843,15,68
844,15,69
845,15,70
846,15,71
847,15,72
848,15,73
849,15,74
850,15,75
851,15,76
852,15,77
853,15,78
854,15,79
855,15,80
856,15,81
857,15,82
858,15,83
859,15,84
860,15,85
861,15,86
862,15,87
863,15,88
864,15,89
865,15,90
866,15,91
867,15,92
868,15,93
869,15,94
870,15,95
871,15,96
872,15,97
873,15,98
874,15,99
875,15,100
876,15,101
877,15,102
878,15,103
879,15,104
880,15,105
881,16,22
882,16,23
883,16,24
884,16,25
885,16,26
886,16,27
887,16,28
888,16,29
889,16,30
890,16,31
891,16,32
892,16,33
893,16,34
894,16,35
895,16,36
896,16,37
897,16,38
898,16,39
899,16,40
900,16,41
901,16,42
902,16,43
903,16,44
904,16,45
905,16,46
906,16,47
907,16,48
908,16,49
909,16,50
910,16,51
911,16,52
912,16,53
913,16,54
914,16,55
915,16,56
916,16,57
917,16,58
918,16,59
919,16,60
920,16,61
921,16,62
922,16,63
923,16,64
924,16,65
925,16,66
926,16,67
927,16,68
928,16,69
929,16,70
930,16,71
931,16,72
932,16,73
933,16,74
934,16,75
935,16,76
936,16,77
937,16,78
938,16,79
939,16,80
940,16,81
941,16,82
942,16,83
943,16,84
944,16,85
945,16,86
946,16,87
947,16,88
948,16,89
949,16,90
950,16,91
951,16,92
952,16,93
953,16,94
954,16,95
955,16,96
956,16,97
957,16,98
958,16,99
959,16,100
960,16,101
961,16,102
962,16,103
963,16,104
964,16,105
965,16,106
966,17,21
967,17,22
968,17,23
969,17,24
970,17,25
971,17,26
972,17,27
973,17,28
974,17,29
975,17,30
976,17,31
977,17,32
978,17,33
979,17,34
980,17,35
981,17,36
982,17,37
983,17,38
984,17,39
985,17,40
986,17,41
987,17,42
988,17,43
989,17,44
990,17,45
991,17,46
992,17,47
993,17,48
994,17,49
995,17,50
996,17,51
997,17,52
998,17,53
999,17,54
1000,17,55
1001,17,56
1002,17,57
1003,17,58
1004,17,59
1005,17,60
1006,17,61
1007,17,62
1008,17,63
1009,17,64
1010,17,65
1011,17,66
1012,17,67
1013,17,68
1014,17,69
1015,17,70
1016,17,71
1017,17,72
1018,17,73
1019,17,74
1020,17,75
1021,17,76
1022,17,77
1023,17,78
1024,17,79
1025,17,80
1026,17,81
1027,17,82
1028,17,83
1029,17,84
1030,17,85
1031,17,86
1032,17,87
1033,17,88
1034,17,89
1035,17,90
1036,17,91
1037,17,92
1038,17,93
1039,17,94
1040,17,95
1041,17,96
1042,17,97
1043,17,98
1044,17,99
1045,17,100
1046,17,101
1047,17,102
1048,17,103
1049,17,104
1050,17,105
1051,17,106
1052,17,107
1053,18,20
1054,18,21
1055,18,22
1056,18,23
1057,18,24
1058,18,25
1059,18,26
1060,18,27
1061,18,28
1062,18,29
1063,18,30
1064,18,31
1065,18,32
1066,18,33
1067,18,34
1068,18,35
1069,18,36
1070,18,37
1071,18,38
1072,18,39
1073,18,40
1074,18,41
1075,18,42
1076,18,43
1077,18,44
1078,18,45
1079,18,46
1080,18,47
1081,18,48
1082,18,49
1083,18,50
1084,18,51
1085,18,52
1086,18,53
1087,18,54
1088,18,55
1089,18,56
1090,18,57
1091,18,58
1092,18,59
1093,18,60
1094,18,61
1095,18,62
1096,18,63
1097,18,64
1098,18,65
1099,18,66
1100,18,67
1101,18,68
1102,18,69
1103,18,70
1104,18,71
1105,18,72
1106,18,73
1107,18,74
1108,18,75
1109,18,76
1110,18,77
1111,18,78
1112,18,79
1113,18,80
1114,18,81
1115,18,82
1116,18,83
1117,18,84
1118,18,85
1119,18,86
1120,18,87
1121,18,88
1122,18,89
1123,18,90
1124,18,91
1125,18,92
1126,18,93
1127,18,94
1128,18,95
1129,18,96
1130,18,97
1131,18,98
1132,18,99
1133,18,100
1134,18,101
1135,18,102
1136,18,103
1137,18,104
1138,18,105
1139,18,106
1140,18,107
1141,18,108
1142,19,19
1143,19,20
1144,19,21
1145,19,22
1146,19,23
1147,19,24
1148,19,25
1149,19,26
1150,19,27
1151,19,28
1152,19,29
1153,19,30
1154,19,31
1155,19,32
1156,19,33
1157,19,34
1158,19,35
1159,19,36
1160,19,37
1161,19,38
1162,19,39
1163,19,40
1164,19,41
1165,19,42
1166,19,43
1167,19,44
1168,19,45
1169,19,46
1170,19,47
1171,19,48
1172,19,49
1173,19,50
1174,19,51
1175,19,52
1176,19,53
1177,19,54
1178,19,55
1179,19,56
1180,19,57
1181,19,58
1182,19,59
1183,19,60
1184,19,61
1185,19,62
1186,19,63
1187,19,64
1188,19,65
1189,19,66
1190,19,67
1191,19,68
1192,19,69
1193,19,70
1194,19,71
1195,19,72
1196,19,73
1197,19,74
1198,19,75
1199,19,76
1200,19,77
1201,19,78
1202,19,79
1203,19,80
1204,19,81
1205,19,82
1206,19,83
1207,19,84
1208,19,85
1209,19,86
1210,19,87
1211,19,88
1212,19,89
1213,19,90
1214,19,91
1215,19,92
1216,19,93
1217,19,94
1218,19,95
1219,19,96
1220,19,97
1221,19,98
1222,19,99
1223,19,100
1224,19,101
1225,19,102
1226,19,103
1227,19,104
1228,19,105
1229,19,106
1230,19,107
1231,19,108
1232,19,109
1233,20,18
1234,20,19
1235,20,20
1236,20,21
1237,20,22
1238,20,23
1239,20,24
1240,20,25
1241,20,26
1242,20,27
1243,20,28
1244,20,29
1245,20,30
1246,20,31
1247,20,32
1248,20,33
1249,20,34
1250,20,35
1251,20,36
1252,20,37
1253,20,38
1254,20,39
1255,20,40
1256,20,41
1257,20,42
1258,20,43
1259,20,44
1260,20,45
1261,20,46
1262,20,47
1263,20,48
1264,20,49
1265,20,50
1266,20,51
1267,20,52
1268,20,53
1269,20,54
1270,20,55
1271,20,56
1272,20,57
1273,20,58
1274,20,59
1275,20,60
1276,20,61
1277,20,62
1278,20,63
1279,20,64
1280,20,65
1281,20,66
1282,20,67
1283,20,68
1284,20,69
1285,20,70
1286,20,71
1287,20,72
1288,20,73
1289,20,74
1290,20,75
1291,20,76
1292,20,77
1293,20,78
1294,20,79
1295,20,80
1296,20,81
1297,20,82
1298,20,83
1299,20,84
1300,20,85
1301,20,86
1302,20,87
1303,20,88
1304,20,89
1305,20,90
1306,20,91
1307,20,92
1308,20,93
1309,20,94
1310,20,95
1311,20,96
1312,20,97
1313,20,98
1314,20,99
1315,20,100
1316,20,101
1317,20,102
1318,20,103
1319,20,104
1320,20,105
1321,20,106
1322,20,107
1323,20,108
1324,20,109
1325,20,110
1326,21,17
1327,21,18
1328,21,19
1329,21,20
1330,21,21
1331,21,22
1332,21,23
1333,21,24
1334,21,25
1335,21,26
1336,21,27
1337,21,28
1338,21,29
1339,21,30
1340,21,31
1341,21,32
1342,21,33
1343,21,34
1344,21,35
1345,21,36
1346,21,37
1347,21,38
1348,21,39
1349,21,40
1350,21,41
1351,21,42
1352,21,43
1353,21,44
1354,21,45
1355,21,46
1356,21,47
1357,21,48
1358,21,49
1359,21,50
1360,21,51
1361,21,52
1362,21,53
1363,21,54
1364,21,55
1365,21,56
1366,21,57
1367,21,58
1368,21,59
1369,21,60
1370,21,61
1371,21,62
1372,21,63
1373,21,64
1374,21,65
1375,21,66
1376,21,67
1377,21,68
1378,21,69
1379,21,70
1380,21,71
1381,21,72
1382,21,73
1383,21,74
1384,21,75
1385,21,76
1386,21,77
1387,21,78
1388,21,79
1389,21,80
1390,21,81
1391,21,82
1392,21,83
1393,21,84
1394,21,85
1395,21,86
1396,21,87
1397,21,88
1398,21,89
1399,21,90
1400,21,91
1401,21,92
1402,21,93
1403,21,94
1404,21,95
1405,21,96
1406,21,97
1407,21,98
1408,21,99
1409,21,100
1410,21,101
1411,21,102
1412,21,103
1413,21,104
1414,21,105
1415,21,106
1416,21,107
1417,21,108
1418,21,109
1419,21,110
1420,21,111
1421,22,16
1422,22,17
1423,22,18
1424,22,19
1425,22,20
1426,22,21
1427,22,22
1428,22,23
1429,22,24
1430,22,25
1431,22,26
1432,22,27
1433,22,28
1434,22,29
1435,22,30
1436,22,31
1437,22,32
1438,22,33
1439,22,34
1440,22,35
1441,22,36
1442,22,37
1443,22,38
1444,22,39
1445,22,40
1446,22,41
1447,22,42
1448,22,43
1449,22,44
1450,22,45
1451,22,46
1452,22,47
1453,22,48
1454,22,49
1455,22,50
1456,22,51
1457,22,52
1458,22,53
1459,22,54
1460,22,55
1461,22,56
1462,22,57
1463,22,58
1464,22,59
1465,22,60
1466,22,61
1467,22,62
1468,22,63
1469,22,64
1470,22,65
1471,22,66
1472,22,67
1473,22,68
1474,22,69
1475,22,70
1476,22,71
1477,22,72
1478,22,73
1479,22,74
1480,22,75
1481,22,76
1482,22,77
1483,22,78
1484,22,79
1485,22,80
1486,22,81
1487,22,82
1488,22,83
1489,22,84
1490,22,85
1491,22,86
1492,22,87
1493,22,88
1494,22,89
1495,22,90
1496,22,91
1497,22,92
1498,22,93
1499,22,94
1500,22,95
1501,22,96
1502,22,97
1503,22,98
1504,22,99
1505,22,100
1506,22,101
1507,22,102
1508,22,103
1509,22,104
1510,22,105
1511,22,106
1512,22,107
1513,22,108
1514,22,109
1515,22,110
1516,22,111
1517,22,112
1518,23,15
1519,23,16
1520,23,17
1521,23,18
1522,23,19
1523,23,20
1524,23,21
1525,23,22
1526,23,23
1527,23,24
1528,23,25
1529,23,26
1530,23,27
1531,23,28
1532,23,29
1533,23,30
1534,23,31
1535,23,32
1536,23,33
1537,23,34
1538,23,35
1539,23,36
1540,23,37
1541,23,38
1542,23,39
1543,23,40
1544,23,41
1545,23,42
1546,23,43
1547,23,44
1548,23,45
1549,23,46
1550,23,47
1551,23,48
1552,23,49
1553,23,50
1554,23,51
1555,23,52
1556,23,53
1557,23,54
1558,23,55
1559,23,56
1560,23,57
1561,23,58
1562,23,59
1563,23,60
1564,23,61
1565,23,62
1566,23,63
1567,23,64
1568,23,65
1569,23,66
1570,23,67
1571,23,68
1572,23,69
1573,23,70
1574,23,71
1575,23,72
1576,23,73
1577,23,74
1578,23,75
1579,23,76
1580,23,77
1581,23,78
1582,23,79
1583,23,80
1584,23,81
1585,23,82
1586,23,83
1587,23,84
1588,23,85
1589,23,86
1590,23,87
1591,23,88
1592,23,89
1593,23,90
1594,23,91
1595,23,92
1596,23,93
1597,23,94
1598,23,95
1599,23,96
1600,23,97
1601,23,98
1602,23,99
1603,23,100
1604,23,101
1605,23,102
1606,23,103
1607,23,104
1608,23,105
1609,23,106
1610,23,107
1611,23,108
1612,23,109
1613,23,110
1614,23,111
1615,23,112
1616,23,113
1617,24,15
1618,24,16
1619,24,17
1620,24,18
1621,24,19
1622,24,20
1623,24,21
1624,24,22
1625,24,23
1626,24,24
1627,24,25
1628,24,26
1629,24,27
1630,24,28
1631,24,29
1632,24,30
1633,24,31
1634,24,32
1635,24,33
1636,24,34
1637,24,35
1638,24,36
1639,24,37
1640,24,38
1641,24,39
1642,24,40
1643,24,41
1644,24,42
1645,24,43
1646,24,44
1647,24,45
1648,24,46
1649,24,47
1650,24,48
1651,24,49
1652,24,50
1653,24,51
1654,24,52
1655,24,53
1656,24,54
1657,24,55
1658,24,56
1659,24,57
1660,24,58
1661,24,59
1662,24,60
1663,24,61
1664,24,62
1665,24,63
1666,24,64
1667,24,65
1668,24,66
1669,24,67
1670,24,68
1671,24,69
1672,24,70
1673,24,71
1674,24,72
1675,24,73
1676,24,74
1677,24,75
1678,24,76
1679,24,77
1680,24,78
1681,24,79
1682,24,80
1683,24,81
1684,24,82
1685,24,83
1686,24,84
1687,24,85
1688,24,86
1689,24,87
1690,24,88
1691,24,89
1692,24,90
1693,24,91
1694,24,92
1695,24,93
1696,24,94
1697,24,95
1698,24,96
1699,24,97
1700,24,98
1701,24,99
1702,24,100
1703,24,101
1704,24,102
1705,24,103
1706,24,104
1707,24,105
1708,24,106
1709,24,107
1710,24,108
1711,24,109
1712,24,110
1713,24,111
1714,24,112
1715,24,113
1716,25,14
1717,25,15
1718,25,16
1719,25,17
1720,25,18
1721,25,19
1722,25,20
1723,25,21
1724,25,22
1725,25,23
1726,25,24
1727,25,25
1728,25,26
1729,25,27
1730,25,28
1731,25,29
1732,25,30
1733,25,31
1734,25,32
1735,25,33
1736,25,34
1737,25,35
1738,25,36
1739,25,37
1740,25,38
1741,25,39
1742,25,40
1743,25,41
1744,25,42
1745,25,43
1746,25,44
1747,25,45
1748,25,46
1749,25,47
1750,25,48
1751,25,49
1752,25,50
1753,25,51
1754,25,52
1755,25,53
1756,25,54
1757,25,55
1758,25,56
1759,25,57
1760,25,58
1761,25,59
1762,25,60
1763,25,61
1764,25,62
1765,25,63
1766,25,64
1767,25,65
1768,25,66
1769,25,67
1770,25,68
1771,25,69
1772,25,70
1773,25,71
1774,25,72
1775,25,73
1776,25,74
1777,25,75
1778,25,76
1779,25,77
1780,25,78
1781,25,79
1782,25,80
1783,25,81
1784,25,82
1785,25,83
1786,25,84
1787,25,85
1788,25,86
1789,25,87
1790,25,88
1791,25,89
1792,25,90
1793,25,91
1794,25,92
1795,25,93
1796,25,94
1797,25,95
1798,25,96
1799,25,97
1800,25,98
1801,25,99
1802,25,100
1803,25,101
1804,25,102
1805,25,103
1806,25,104
1807,25,105
1808,25,106
1809,25,107
1810,25,108
1811,25,109
1812,25,110
1813,25,111
1814,25,112
1815,25,113
1816,25,114
1817,26,13
1818,26,14
1819,26,15
1820,26,16
1821,26,17
1822,26,18
1823,26,19
1824,26,20
1825,26,21
1826,26,22
1827,26,23
1828,26,24
1829,26,25
1830,26,26
1831,26,27
1832,26,28
1833,26,29
1834,26,30
1835,26,31
1836,26,32
1837,26,33
1838,26,34
1839,26,35
1840,26,36
1841,26,37
1842,26,38
1843,26,39
1844,26,40
1845,26,41
1846,26,42
1847,26,43
1848,26,44
1849,26,45
1850,26,46
1851,26,47
1852,26,48
1853,26,49
1854,26,50
1855,26,51
1856,26,52
1857,26,53
1858,26,54
1859,26,55
1860,26,56
1861,26,57
1862,26,58
1863,26,59
1864,26,60
1865,26,61
1866,26,62
1867,26,63
1868,26,64
1869,26,65
1870,26,66
1871,26,67
1872,26,68
1873,26,69
1874,26,70
1875,26,71
1876,26,72
1877,26,73
1878,26,74
1879,26,75
1880,26,76
1881,26,77
1882,26,78
1883,26,79
1884,26,80
1885,26,81
1886,26,82
1887,26,83
1888,26,84
1889,26,85
1890,26,86
1891,26,87
1892,26,88
1893,26,89
1894,26,90
1895,26,91
1896,26,92
1897,26,93
1898,26,94
1899,26,95
1900,26,96
1901,26,97
1902,26,98
1903,26,99
1904,26,100
1905,26,101
1906,26,102
1907,26,103
1908,26,104
1909,26,105
1910,26,106
1911,26,107
1912,26,108
1913,26,109
1914,26,110
1915,26,111
1916,26,112
1917,26,113
1918,26,114
1919,26,115
1920,27,12
1921,27,13
1922,27,14
1923,27,15
1924,27,16
1925,27,17
1926,27,18
1927,27,19
1928,27,20
1929,27,21
1930,27,22
1931,27,23
1932,27,24
1933,27,25
1934,27,26
1935,27,27
1936,27,28
1937,27,29
1938,27,30
1939,27,31
1940,27,32
1941,27,33
1942,27,34
1943,27,35
1944,27,36
1945,27,37
1946,27,38
1947,27,39
1948,27,40
1949,27,41
1950,27,42
1951,27,43
1952,27,44
1953,27,45
1954,27,46
1955,27,47
1956,27,48
1957,27,49
1958,27,50
1959,27,51
1960,27,52
1961,27,53
1962,27,54
1963,27,55
1964,27,56
1965,27,57
1966,27,58
1967,27,59
1968,27,60
1969,27,61
1970,27,62
1971,27,63
1972,27,64
1973,27,65
1974,27,66
1975,27,67
1976,27,68
1977,27,69
1978,27,70
1979,27,71
1980,27,72
1981,27,73
1982,27,74
1983,27,75
1984,27,76
1985,27,77
1986,27,78
1987,27,79
1988,27,80
1989,27,81
1990,27,82
1991,27,83
1992,27,84
1993,27,85
1994,27,86
1995,27,87
1996,27,88
1997,27,89
1998,27,90
1999,27,91
2000,27,92
2001,27,93
2002,27,94
2003,27,95
2004,27,96
2005,27,97
2006,27,98
2007,27,99
2008,27,100
2009,27,101
2010,27,102
2011,27,103
2012,27,104
2013,27,105
2014,27,106
2015,27,107
2016,27,108
2017,27,109
2018,27,110
2019,27,111
2020,27,112
2021,27,113
2022,27,114
2023,27,115
2024,27,116
2025,28,12
2026,28,13
2027,28,14
2028,28,15
2029,28,16
2030,28,17
2031,28,18
2032,28,19
2033,28,20
2034,28,21
2035,28,22
2036,28,23
2037,28,24
2038,28,25
2039,28,26
2040,28,27
2041,28,28
2042,28,29
2043,28,30
2044,28,31
2045,28,32
2046,28,33
2047,28,34
2048,28,35
2049,28,36
2050,28,37
2051,28,38
2052,28,39
2053,28,40
2054,28,41
2055,28,42
2056,28,43
2057,28,44
2058,28,45
2059,28,46
2060,28,47
2061,28,48
2062,28,49
2063,28,50
2064,28,51
2065,28,52
2066,28,53
2067,28,54
2068,28,55
2069,28,56
2070,28,57
2071,28,58
2072,28,59
2073,28,60
2074,28,61
2075,28,62
2076,28,63
2077,28,64
2078,28,65
2079,28,66
2080,28,67
2081,28,68
2082,28,69
2083,28,70
2084,28,71
2085,28,72
2086,28,73
2087,28,74
2088,28,75
2089,28,76
2090,28,77
2091,28,78
2092,28,79
2093,28,80
2094,28,81
2095,28,82
2096,28,83
2097,28,84
2098,28,85
2099,28,86
2100,28,87
2101,28,88
2102,28,89
2103,28,90
2104,28,91
2105,28,92
2106,28,93
2107,28,94
2108,28,95
2109,28,96
2110,28,97
2111,28,98
2112,28,99
2113,28,100
2114,28,101
2115,28,102
2116,28,103
2117,28,104
2118,28,105
2119,28,106
2120,28,107
2121,28,108
2122,28,109
2123,28,110
2124,28,111
2125,28,112
2126,28,113
2127,28,114
2128,28,115
2129,28,116
2130,29,11
2131,29,12
2132,29,13
2133,29,14
2134,29,15
2135,29,16
2136,29,17
2137,29,18
2138,29,19
2139,29,20
2140,29,21
